정류장번호,정류장명,위도,경도,도시명,reason,detail
GGB165000629,인천힘찬종합병원,37.4017333,126.7137833,인천광역시,outside_region,contained:인천광역시
GGB165000628,인천힘찬종합병원,37.4019333,126.7139833,인천광역시,outside_region,contained:인천광역시
GGB166000787,인평자동차고,37.4915,126.7047167,인천광역시,outside_region,contained:인천광역시
GGB166000149,인평자동차고,37.4917,126.7049833,인천광역시,outside_region,contained:인천광역시
GGB161000121,인하대병원,37.4580833,126.6324,인천광역시,outside_region,contained:인천광역시
GGB161000119,인하대병원,37.4574333,126.6335667,인천광역시,outside_region,contained:인천광역시
GGB161000486,인하대병원,37.4593333,126.6337167,인천광역시,outside_region,contained:인천광역시
GGB163000066,인하대역(1번출구),37.44655,126.6502667,인천광역시,outside_region,contained:인천광역시
GGB163000091,인하대역(7번출구),37.4476667,126.6502833,인천광역시,outside_region,contained:인천광역시
GGB163000127,인하대역3번출구,37.4502,126.6491,인천광역시,outside_region,contained:인천광역시
GGB163000122,인하대역4번출구,37.44975,126.6497167,인천광역시,outside_region,contained:인천광역시
GGB163000104,인하대정문,37.44715,126.65415,인천광역시,outside_region,contained:인천광역시
GGB163000099,인하대정문,37.447,126.6537167,인천광역시,outside_region,contained:인천광역시
GGB163000166,인하대후문,37.4509667,126.65705,인천광역시,outside_region,contained:인천광역시
GGB163000167,인하대후문,37.45145,126.6561167,인천광역시,outside_region,contained:인천광역시
GGB166000557,인향아파트,37.52085,126.69635,인천광역시,outside_region,contained:인천광역시
GGB166000559,인향아파트,37.5210833,126.6964167,인천광역시,outside_region,contained:인천광역시
GGB166000220,일신동행정복지센터,37.4847,126.7467833,인천광역시,outside_region,contained:인천광역시
GGB166000200,일신동행정복지센터,37.4842167,126.7460167,인천광역시,outside_region,contained:인천광역시
GGB166000210,일신시장,37.4859,126.7428333,인천광역시,outside_region,contained:인천광역시
GGB166000207,일신시장,37.4855833,126.7427,인천광역시,outside_region,contained:인천광역시
GGB166000866,일신주공,37.4819667,126.73975,인천광역시,outside_region,contained:인천광역시
GGB166000868,일신주공109동,37.4819833,126.74185,인천광역시,outside_region,contained:인천광역시
GGB354000001,일직,36.4757667,128.6606167,경상북도 안동시,outside_region,far
GGB354000002,일직,36.4756833,128.6609167,경상북도 안동시,outside_region,far
GGB165000515,임광그대가.서창자이아파트,37.4372333,126.7497333,인천광역시,outside_region,contained:인천광역시
GGB165000514,임광그대가.서창자이아파트,37.4374667,126.74975,인천광역시,outside_region,contained:인천광역시
GGB165001025,임광그대가103동,37.4382667,126.7487333,인천광역시,outside_region,contained:인천광역시
GGB354500040,임동정류소,36.5682667,128.9202,경상북도 안동시,outside_region,far
GGB354500030,임동정류소,36.5682,128.92,경상북도 안동시,outside_region,far
GGB277102890,임실IC(미정차),35.63095,127.3159333,전라북도 임실군,outside_region,far
GGB277102889,임실IC(미정차),35.6309667,127.31525,전라북도 임실군,outside_region,far
GGB167000283,임학사거리,37.5440833,126.7376,인천광역시,outside_region,contained:인천광역시
GGB167000290,임학역,37.5452,126.7389,인천광역시,outside_region,contained:인천광역시
GGB167000292,임학역,37.5454833,126.7388667,인천광역시,outside_region,contained:인천광역시
GGB167000288,임학지하차도앞사거리,37.5435,126.74255,인천광역시,outside_region,contained:인천광역시
GGB167000287,임학지하차도앞사거리,37.5435833,126.7415833,인천광역시,outside_region,contained:인천광역시
GGB277103775,입국장진입(미정차),37.48035,126.42315,인천광역시,outside_region,contained:인천광역시
GGB364500010,입암정류소,36.5944167,129.0898,경상북도 영양군,outside_region,far
GGB364500030,입암정류소,36.5944833,129.0900667,경상북도 영양군,outside_region,far
GGB277101005,입장휴게소(미정차),36.94195,127.1896167,충청남도 천안시,outside_region,contained:충청남도
GGB162000094,자동차매매단지,37.4799833,126.66455,인천광역시,outside_region,contained:인천광역시
GGB163000459,자동차매매단지,37.4798,126.6643,인천광역시,outside_region,contained:인천광역시
GGB168000849,자이금호힐스테이트,37.5973833,126.6407167,인천광역시,outside_region,contained:인천광역시
GGB168000850,자이금호힐스테이트,37.5970167,126.64105,인천광역시,outside_region,contained:인천광역시
GGB168001297,자이더테라스1단지,37.5219,126.6246667,인천광역시,outside_region,contained:인천광역시
GGB168001298,자이더테라스1단지,37.5218333,126.6244333,인천광역시,outside_region,contained:인천광역시
GGB165000240,작은구월사거리,37.4481333,126.71835,인천광역시,outside_region,contained:인천광역시
GGB165000239,작은구월사거리,37.4478667,126.7187167,인천광역시,outside_region,contained:인천광역시
GGB167000113,작전1동주민센터,37.5307,126.7309167,인천광역시,outside_region,contained:인천광역시
GGB167000050,작전동삼성홈플러스,37.52745,126.7222333,인천광역시,outside_region,contained:인천광역시
GGB167000044,작전동삼성홈플러스,37.5265833,126.72255,인천광역시,outside_region,contained:인천광역시
GGB167000090,작전동풍림아파트,37.5277167,126.7335,인천광역시,outside_region,contained:인천광역시
GGB167000561,작전역(중),37.5301833,126.7218,인천광역시,outside_region,contained:인천광역시
GGB167000562,작전역(중),37.5304833,126.7230833,인천광역시,outside_region,contained:인천광역시
GGB167000047,작전역.서해그랑블,37.5280167,126.71985,인천광역시,outside_region,contained:인천광역시
GGB167000414,작전역.서해그랑블,37.5278333,126.7203833,인천광역시,outside_region,contained:인천광역시
GGB167000095,작전역1번출구,37.5316167,126.7227,인천광역시,outside_region,contained:인천광역시
GGB167000076,작전역3번출구,37.5298333,126.7234833,인천광역시,outside_region,contained:인천광역시
GGB167000062,작전역4번출구,37.5293333,126.7227,인천광역시,outside_region,contained:인천광역시
GGB167000057,작전역5번출구,37.5286,126.7223,인천광역시,outside_region,contained:인천광역시
GGB167000401,작전역7번출구,37.5307167,126.72185,인천광역시,outside_region,contained:인천광역시
GGB167000093,작전역8번출구,37.5314,126.7222833,인천광역시,outside_region,contained:인천광역시
GGB167000091,작전풍림아파트,37.5277333,126.7331,인천광역시,outside_region,contained:인천광역시
GGB167000080,작전풍림아파트,37.5270333,126.7334667,인천광역시,outside_region,contained:인천광역시
GGB281000013,장고개,37.0188167,127.4924167,충청북도 음성군,outside_region,contained:충청북도
GGB281000006,장고개,37.0187333,127.4922667,충청북도 음성군,outside_region,contained:충청북도
GGB167000345,장기동,37.5774167,126.7330667,인천광역시,outside_region,contained:인천광역시
GGB167000346,장기동,37.5779167,126.7325333,인천광역시,outside_region,contained:인천광역시
GGB167000348,장기동,37.5786,126.7347167,인천광역시,outside_region,contained:인천광역시
GGB167000347,장기동,37.5779167,126.7353,인천광역시,outside_region,contained:인천광역시
GGB277103771,장기주차장(미정차),37.4837,126.4118167,인천광역시,outside_region,contained:인천광역시
GGB277104744,장기주차장출발(미정차),37.4824833,126.4208,인천광역시,outside_region,contained:인천광역시
GGB165000127,장도초등학교,37.40685,126.7333,인천광역시,outside_region,contained:인천광역시
GGB165000129,장도초등학교,37.40645,126.7343,인천광역시,outside_region,contained:인천광역시
GGB163000044,장미아파트,37.4435,126.6560833,인천광역시,outside_region,contained:인천광역시
GGB163000474,장미아파트(19동)앞,37.4457167,126.6562,인천광역시,outside_region,contained:인천광역시
GGB163000540,장미아파트(19동)앞,37.4457333,126.6564,인천광역시,outside_region,contained:인천광역시
GGB163000094,장미아파트.학익초등학교,37.4456833,126.6577,인천광역시,outside_region,contained:인천광역시
GGB163000092,장미아파트.학익초등학교,37.44545,126.6575667,인천광역시,outside_region,contained:인천광역시
GGB165000966,장서초등학교,37.4298833,126.7464833,인천광역시,outside_region,contained:인천광역시
GGB165000965,장서초등학교,37.4297167,126.7465333,인천광역시,outside_region,contained:인천광역시
GGB277101080,장성IC(미정차),35.2853667,126.7871833,전라남도 장성군,outside_region,far
GGB277101079,장성IC(미정차),35.2856333,126.7866667,전라남도 장성군,outside_region,far
GGB277101077,장성JC(미정차),35.3299833,126.80435,전라남도 장성군,outside_region,far
GGB277101078,장성JC(미정차),35.32965,126.8043167,전라남도 장성군,outside_region,far
GGB165000580,장수.서창동행정복지센터,37.4353333,126.7482667,인천광역시,outside_region,contained:인천광역시
GGB165000581,장수.서창동행정복지센터,37.4356,126.7483,인천광역시,outside_region,contained:인천광역시
GGB277103188,장수IC(미정차),37.4671333,126.7543167,인천광역시,outside_region,contained:인천광역시
GGB277103189,장수IC(미정차),37.466,126.7550333,인천광역시,outside_region,contained:인천광역시
GGB277103439,장수IC(미정차),37.4656333,126.7544833,인천광역시,outside_region,contained:인천광역시
GGB165001064,장수공영차고지,37.4628333,126.75055,인천광역시,outside_region,contained:인천광역시
GGB165000566,장수공영차고지,37.4632333,126.7507333,인천광역시,outside_region,contained:인천광역시
GGB165000336,장수교,37.4471333,126.7464833,인천광역시,outside_region,contained:인천광역시
GGB165000337,장수교(서창동입구),37.4468667,126.7470833,인천광역시,outside_region,contained:인천광역시
GGB165000393,장수동,37.4493167,126.7506667,인천광역시,outside_region,contained:인천광역시
GGB165000373,장수동,37.4486333,126.7492333,인천광역시,outside_region,contained:인천광역시
GGB165000391,장수동,37.449,126.7506167,인천광역시,outside_region,contained:인천광역시
GGB165000389,장수사거리,37.44975,126.7482167,인천광역시,outside_region,contained:인천광역시
GGB165000501,장수사거리,37.4493833,126.7484667,인천광역시,outside_region,contained:인천광역시
GGB165000342,장수초등학교,37.4492,126.7414167,인천광역시,outside_region,contained:인천광역시
GGB165000352,장수초등학교,37.44965,126.7415667,인천광역시,outside_region,contained:인천광역시
GGB165000874,장아초등학교,37.4240833,126.7556333,인천광역시,outside_region,contained:인천광역시
GGB165000873,장아초등학교,37.4236,126.7541833,인천광역시,outside_region,contained:인천광역시
GGB169001083,장안말(구초지분교)입구,37.6228833,126.5160167,인천광역시,outside_region,contained:인천광역시
GGB169001084,장안말(구초지분교)입구,37.6228,126.5167333,인천광역시,outside_region,contained:인천광역시
GGB163000285,장안사거리,37.4629333,126.6449,인천광역시,outside_region,contained:인천광역시
GGB163000295,장안사거리,37.4635333,126.6458333,인천광역시,outside_region,contained:인천광역시
GGB260500140,장평시외버스터미널,37.5860833,128.4143167,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB260500100,장평시외버스터미널,37.586,128.4143,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB500000107,장호원교,37.1190333,127.63505,충청북도 음성군,outside_region,contained:충청북도
GGB169001082,장흥저수지(성공회.해든뮤지움),37.6233333,126.50875,인천광역시,outside_region,contained:인천광역시
GGB169001081,장흥저수지(성공회.해든뮤지움),37.6229333,126.50945,인천광역시,outside_region,contained:인천광역시
GGB398500010,적교,35.5257167,128.3584167,경상남도 합천군,outside_region,far
GGB398500020,적교,35.5268333,128.3581833,경상남도 합천군,outside_region,far
GGB169000893,전등사남문,37.63185,126.49135,인천광역시,outside_region,contained:인천광역시
GGB169000515,전등사남문,37.63145,126.4914,인천광역시,outside_region,contained:인천광역시
GGB169000895,전등사동문,37.6342667,126.4918333,인천광역시,outside_region,contained:인천광역시
GGB169000521,전등사동문,37.6337667,126.4920167,인천광역시,outside_region,contained:인천광역시
GGB277101052,전주IC(미정차),35.8782333,127.0554,전라북도 전주시,outside_region,far
GGB277101051,전주IC(미정차),35.8787167,127.0552667,전라북도 전주시,outside_region,far
GGB277101053,전주TG(미정차),35.878,127.0600833,전라북도 전주시,outside_region,far
GGB277101054,전주TG(미정차),35.8778667,127.06015,전라북도 전주시,outside_region,far
GGB306500020,전주시외버스터미널,35.8346167,127.13235,전라북도 전주시,outside_region,far
GGB306500090,전주월드컵경기장,35.86645,127.0622167,전라북도 전주시,outside_region,far
GGB306500080,전주월드컵경기장,35.8664333,127.0618667,전라북도 전주시,outside_region,far
GGB500000017,점말,37.6240333,127.6643,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB500000018,점말,37.62385,127.66405,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB257000007,점말.모곡1리,37.68215,127.5863167,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB257000008,점말.모곡1리,37.6822333,127.5863667,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB359500170,점촌터미널,36.5860667,128.1926833,경상북도 문경시,outside_region,far
GGB359500160,점촌터미널,36.5859167,128.1927167,경상북도 문경시,outside_region,far
GGB277101385,점촌함창IC(미정차),36.5862833,128.1548667,경상북도 상주시,outside_region,far
GGB277101386,점촌함창IC(미정차),36.5859667,128.15485,경상북도 상주시,outside_region,far
GGB277101388,점촌함창TG(미정차),36.5867,128.16075,경상북도 상주시,outside_region,far
GGB277101387,점촌함창TG(미정차),36.58685,128.1606833,경상북도 상주시,outside_region,far
GGB165000477,정광아파트.만수주공11단지,37.46305,126.7401167,인천광역시,outside_region,contained:인천광역시
GGB165000476,정광아파트.만수주공11단지,37.4628667,126.74015,인천광역시,outside_region,contained:인천광역시
GGB161000083,정기무역,37.4554,126.6093167,인천광역시,outside_region,contained:인천광역시
GGB165001024,정다운그린빌,37.4384667,126.7486,인천광역시,outside_region,contained:인천광역시
GGB252510350,정동진역,37.6902833,129.03225,강원특별자치도 강릉시,outside_region,contained:강원특별자치도
GGB252510360,정동진역,37.6904,129.0319833,강원특별자치도 강릉시,outside_region,contained:강원특별자치도
GGB166000413,정병원,37.4974667,126.7378333,인천광역시,outside_region,contained:인천광역시
GGB163000386,정부인천지방합동청사,37.4682333,126.66285,인천광역시,outside_region,contained:인천광역시
GGB163000388,정부인천지방합동청사,37.4684667,126.6632667,인천광역시,outside_region,contained:인천광역시
GGB163000170,정석항공과학고,37.4504667,126.65975,인천광역시,outside_region,contained:인천광역시
GGB163000168,정석항공과학고,37.4501833,126.6599667,인천광역시,outside_region,contained:인천광역시
GGB277101014,정안IC(미정차),36.62515,127.1201833,충청남도 공주시,outside_region,contained:충청남도
GGB277101015,정안IC(미정차),36.6246667,127.1205,충청남도 공주시,outside_region,contained:충청남도
GGB277101016,정안TG(미정차),36.6214333,127.122,충청남도 공주시,outside_region,contained:충청남도
GGB277101017,정안TG(미정차),36.6213333,127.1224667,충청남도 공주시,outside_region,contained:충청남도
GGB286500050,정안휴게소,36.5717167,127.11275,충청남도 공주시,outside_region,contained:충청남도
GGB286500060,정안휴게소,36.5698833,127.1149333,충청남도 공주시,outside_region,contained:충청남도
GGB277101019,정안휴게소(미정차),36.5699333,127.1135333,충청남도 공주시,outside_region,contained:충청남도
GGB277101018,정안휴게소(미정차),36.5701,127.1132667,충청남도 공주시,outside_region,contained:충청남도
GGB277101067,정읍IC(미정차),35.5811333,126.8330833,전라북도 정읍시,outside_region,far
GGB277101068,정읍IC(미정차),35.5808333,126.8332333,전라북도 정읍시,outside_region,far
GGB309500010,정읍시외버스터미널,35.57275,126.84535,전라북도 정읍시,outside_region,far
GGB309500020,정읍시외버스터미널,35.57265,126.8454,전라북도 정읍시,outside_region,far
GGB277101066,정읍휴게소(미정차),35.6008333,126.8636,전라북도 정읍시,outside_region,far
GGB277101065,정읍휴게소(미정차),35.6006833,126.8627,전라북도 정읍시,outside_region,far
GGB277103778,제1여객터미널진입(미정차),37.4325667,126.44415,인천광역시,outside_region,contained:인천광역시
GGB277103783,제1여객터미널진입1(미정차),37.4489833,126.4872,인천광역시,outside_region,contained:인천광역시
GGB277103782,제1여객터미널진입1(미정차),37.4398833,126.4552667,인천광역시,outside_region,contained:인천광역시
GGB274199293,제1여객터미널진입2(미정차),37.4431,126.4656833,인천광역시,outside_region,contained:인천광역시
GGB277103781,제1여객터미널진입2(미정차),37.44135,126.47465,인천광역시,outside_region,contained:인천광역시
GGB277103779,제1여객터미널진입3(미정차),37.4457333,126.4637,인천광역시,outside_region,contained:인천광역시
GGB277103776,제1여객터미널진입4(미정차),37.4482833,126.45875,인천광역시,outside_region,contained:인천광역시
GGB277103780,제1여객터미널진입4(미정차),37.448,126.45855,인천광역시,outside_region,contained:인천광역시
GGB277103772,제2여객터미널진입1(미정차),37.4911667,126.4132667,인천광역시,outside_region,contained:인천광역시
GGB277103802,제2여객터미널진입2(미정차),37.4781333,126.39155,인천광역시,outside_region,contained:인천광역시
GGB277103801,제2여객터미널진입3(미정차),37.46475,126.4012167,인천광역시,outside_region,contained:인천광역시
GGB277103774,제2여객터미널출발(미정차),37.4906,126.4172,인천광역시,outside_region,contained:인천광역시
GGB277103777,제2여객터미널출발1(미정차),37.4914,126.4131,인천광역시,outside_region,contained:인천광역시
GGB277103799,제2여객터미널출발2(미정차),37.4781667,126.39135,인천광역시,outside_region,contained:인천광역시
GGB277103800,제2여객터미널출발3(미정차),37.4645333,126.4009167,인천광역시,outside_region,contained:인천광역시
GGB163000290,제물포여자중학교,37.44965,126.6897333,인천광역시,outside_region,contained:인천광역시
GGB163000298,제물포여자중학교,37.4510167,126.68835,인천광역시,outside_region,contained:인천광역시
GGB163000364,제물포역,37.4680833,126.6551333,인천광역시,outside_region,contained:인천광역시
GGB163000502,제물포역,37.4676667,126.6570167,인천광역시,outside_region,contained:인천광역시
GGB163000496,제물포역,37.4661,126.6572667,인천광역시,outside_region,contained:인천광역시
GGB163000355,제물포역,37.4663833,126.6572833,인천광역시,outside_region,contained:인천광역시
GGB163000175,제운사거리.청년창업특화거리,37.4483167,126.66755,인천광역시,outside_region,contained:인천광역시
GGB163000534,제운사거리.청년창업특화거리,37.4483667,126.6678833,인천광역시,outside_region,contained:인천광역시
GGB163000329,제일시장,37.4591667,126.6752667,인천광역시,outside_region,contained:인천광역시
GGB277101350,제천IC(미정차),37.1330333,128.1428167,충청북도 제천시,outside_region,contained:충청북도
GGB277101349,제천IC(미정차),37.1333,128.1422167,충청북도 제천시,outside_region,contained:충청북도
GGB277101351,제천TG(미정차),37.1338833,128.1473167,충청북도 제천시,outside_region,contained:충청북도
GGB277101352,제천TG(미정차),37.1341333,128.14725,충청북도 제천시,outside_region,contained:충청북도
GGB273500130,제천버스터미널,37.1420333,128.21105,충청북도 제천시,outside_region,contained:충청북도
GGB273500190,제천버스터미널,37.1420667,128.2110667,충청북도 제천시,outside_region,contained:충청북도
GGB277101353,제천휴게소(미정차),37.0932,128.1566,충청북도 제천시,outside_region,contained:충청북도
GGB277101354,제천휴게소(미정차),37.099,128.1522833,충청북도 제천시,outside_region,contained:충청북도
GGB161000114,조달청비축기지,37.45515,126.6279,인천광역시,outside_region,contained:인천광역시
GGB161000115,조달청비축기지,37.4556167,126.6287833,인천광역시,outside_region,contained:인천광역시
GGB353000002,조달품질원,36.1273667,128.1820667,,outside_region,far
GGB169000288,종갱이,37.6782333,126.4166167,인천광역시,outside_region,contained:인천광역시
GGB169000180,종갱이,37.6779667,126.41625,인천광역시,outside_region,contained:인천광역시
GGB166000005,종근당,37.4694333,126.6979167,인천광역시,outside_region,contained:인천광역시
GGB166000002,종근당,37.4690333,126.6978,인천광역시,outside_region,contained:인천광역시
GGB165000177,종합터미널,37.44195,126.7028667,인천광역시,outside_region,contained:인천광역시
GGB163000242,종합터미널,37.4417833,126.7026167,인천광역시,outside_region,contained:인천광역시
GGB168001371,좌동교차로,37.6117,126.6382833,인천광역시,outside_region,contained:인천광역시
GGB168001253,좌동마을,37.6142,126.6378333,인천광역시,outside_region,contained:인천광역시
GGB168000452,좌동마을,37.6141,126.6376333,인천광역시,outside_region,contained:인천광역시
GGB168000928,좌동마을입구,37.6133833,126.6413333,인천광역시,outside_region,contained:인천광역시
GGB168000456,좌동마을입구,37.6127667,126.6422833,인천광역시,outside_region,contained:인천광역시
GGB166000453,주공6단지후문,37.4986667,126.7427,인천광역시,outside_region,contained:인천광역시
GGB166000880,주공마트,37.4809833,126.7551167,인천광역시,outside_region,contained:인천광역시
GGB166000867,주공아파트,37.48215,126.7398,인천광역시,outside_region,contained:인천광역시
GGB166000879,주공아파트,37.4808833,126.7552,인천광역시,outside_region,contained:인천광역시
GGB272500230,주덕,36.9735333,127.80095,충청북도 충주시,outside_region,contained:충청북도
GGB272500220,주덕,36.9736667,127.8009,충청북도 충주시,outside_region,contained:충청북도
GGB277104966,주문진입체교차로(미정차),37.88215,128.82075,,outside_region,contained:강원특별자치도
GGB168000291,주물단지,37.5534333,126.6485333,인천광역시,outside_region,contained:인천광역시
GGB163000302,주안2동치안센터,37.4570167,126.6712,인천광역시,outside_region,contained:인천광역시
GGB163000214,주안7동행정복지센터,37.4480667,126.6774333,인천광역시,outside_region,contained:인천광역시
GGB163000216,주안7동행정복지센터,37.4483,126.67745,인천광역시,outside_region,contained:인천광역시
GGB163000284,주안남초등학교,37.4509333,126.68375,인천광역시,outside_region,contained:인천광역시
GGB163000283,주안남초등학교,37.4513833,126.6824667,인천광역시,outside_region,contained:인천광역시
GGB163000418,주안북부역,37.4671333,126.6786167,인천광역시,outside_region,contained:인천광역시
GGB163000417,주안북초등학교,37.4669833,126.6779833,인천광역시,outside_region,contained:인천광역시
GGB163000330,주안사거리,37.4588167,126.6772667,인천광역시,outside_region,contained:인천광역시
GGB163000514,주안사거리,37.4585,126.67675,인천광역시,outside_region,contained:인천광역시
GGB163000201,주안파크자이더플래티넘아파트,37.4483333,126.6736167,인천광역시,outside_region,contained:인천광역시
GGB163000204,주안파크자이더플래티넘아파트,37.4485333,126.674,인천광역시,outside_region,contained:인천광역시
GGB163000358,주안현대아파트,37.4583667,126.68435,인천광역시,outside_region,contained:인천광역시
GGB363500010,주왕산버스터미널,36.3906333,129.1415833,경상북도 청송군,outside_region,far
GGB165000608,주적골,37.4142167,126.7264833,인천광역시,outside_region,contained:인천광역시
GGB165000510,주적골,37.4148333,126.7263833,인천광역시,outside_region,contained:인천광역시
GGB277101136,죽암휴게소(미정차),36.4869,127.4301167,충청북도 청원군,outside_region,contained:충청북도
GGB277101249,줄포IC(미정차),35.5967333,126.6963667,전라북도 부안군,outside_region,far
GGB277101250,줄포IC(미정차),35.5964333,126.6967333,전라북도 부안군,outside_region,far
GGB168000038,중고차매매단지엠파크허브,37.4905667,126.6646333,인천광역시,outside_region,contained:인천광역시
GGB328500040,중마(동광양)버스터미널,34.9362333,127.6997333,전라남도 광양시,outside_region,far
GGB328500020,중마(동광양)버스터미널,34.93635,127.6997167,전라남도 광양시,outside_region,far
GGB168001420,중봉로교차로,37.524,126.6495833,인천광역시,outside_region,contained:인천광역시
GGB168001421,중봉로교차로,37.52405,126.6491,인천광역시,outside_region,contained:인천광역시
GGB167000268,중앙공영아파트,37.5413333,126.7402667,인천광역시,outside_region,contained:인천광역시
GGB168000014,중앙사료,37.4796167,126.6826833,인천광역시,outside_region,contained:인천광역시
GGB166000409,중앙아파트,37.4977833,126.7367,인천광역시,outside_region,contained:인천광역시
GGB167000110,중앙하이츠,37.5300833,126.7306333,인천광역시,outside_region,contained:인천광역시
GGB168001245,중앙호수공원입구(호반베르디움),37.52895,126.6404167,인천광역시,outside_region,contained:인천광역시
GGB277101421,증평IC(미정차),36.7719167,127.5021167,충청북도 청원군,outside_region,contained:충청북도
GGB277101422,증평IC(미정차),36.7713333,127.5019167,충청북도 청원군,outside_region,contained:충청북도
GGB277101424,증평TG(미정차),36.7693,127.5036,충청북도 청원군,outside_region,contained:충청북도
GGB277101423,증평TG(미정차),36.76915,127.50325,충청북도 청원군,outside_region,contained:충청북도
GGB278500010,증평공용시외버스,36.78635,127.5828333,충청북도 증평군,outside_region,contained:충청북도
GGB262500030,지경리,38.2350833,127.3499167,강원특별자치도 철원군,outside_region,contained:강원특별자치도
GGB262500070,지경리,38.2347333,127.3499333,강원특별자치도 철원군,outside_region,contained:강원특별자치도
GGB359500030,지동,36.5529833,128.0506,경상북도 문경시,outside_region,far
GGB359500020,지동,36.55295,128.0505,경상북도 문경시,outside_region,far
GGB344500010,진도공용터미널,34.4786167,126.2629167,전라남도 진도군,outside_region,far
GGB277102987,진례IC(미정차),35.2611333,128.7550667,경상남도 김해시,outside_region,far
GGB277102988,진례IC(미정차),35.2605167,128.7559,경상남도 김해시,outside_region,far
GGB363500040,진보시외버스터미널,36.5289,129.0430167,경상북도 청송군,outside_region,far
GGB363500050,진보시외버스터미널,36.5289167,129.0429833,경상북도 청송군,outside_region,far
GGB277101301,진부IC(미정차),37.6523833,128.5627333,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB277101302,진부IC(미정차),37.652,128.5624,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB277101304,진부TG(미정차),37.6484,128.5624667,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB277101303,진부TG(미정차),37.6484667,128.56185,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB260500150,진부시외버스터미널,37.6362167,128.55845,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB260500090,진부시외버스터미널,37.6362667,128.5584833,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB166000915,진산과학고등학교,37.51355,126.7442167,인천광역시,outside_region,contained:인천광역시
GGB166000640,진산과학고등학교,37.5138333,126.7443333,인천광역시,outside_region,contained:인천광역시
GGB166000575,진산중학교,37.5087333,126.74005,인천광역시,outside_region,contained:인천광역시
GGB166000581,진산중학교,37.5088167,126.7406333,인천광역시,outside_region,contained:인천광역시
GGB166000614,진산초등학교,37.5119667,126.7408333,인천광역시,outside_region,contained:인천광역시
GGB166000914,진산초등학교,37.5134,126.74165,인천광역시,outside_region,contained:인천광역시
GGB166000633,진산초등학교,37.51375,126.74175,인천광역시,outside_region,contained:인천광역시
GGB168000803,진웅종점,37.5892333,126.6061333,인천광역시,outside_region,contained:인천광역시
GGB168000804,진웅종점,37.5890833,126.6063333,인천광역시,outside_region,contained:인천광역시
GGB168000089,진주5단지503동앞,37.4921167,126.68655,인천광역시,outside_region,contained:인천광역시
GGB277101420,진천IC(미정차),36.8690667,127.4751833,충청북도 진천군,outside_region,contained:충청북도
GGB277101419,진천IC(미정차),36.8692667,127.4748333,충청북도 진천군,outside_region,contained:충청북도
GGB279500080,진천종합터미널,36.86035,127.4391333,,outside_region,contained:충청북도
GGB279500070,진천종합터미널,36.8603833,127.4390667,충청북도 진천군,outside_region,contained:충청북도
GGB168000548,진표에너지,37.5831,126.6533,인천광역시,outside_region,contained:인천광역시
GGB382500010,진해시외버스정류장,35.1449,128.6616,경상남도 진해시,outside_region,far
GGB163000240,진흥아파트,37.4478,126.6825667,인천광역시,outside_region,contained:인천광역시
GGB163000243,진흥아파트,37.448,126.6830167,인천광역시,outside_region,contained:인천광역시
GGB165000297,진흥아파트,37.44585,126.74055,인천광역시,outside_region,contained:인천광역시
GGB165000188,찬우물,37.4376333,126.7181667,인천광역시,outside_region,contained:인천광역시
GGB169000048,찬우물,37.72005,126.4763,인천광역시,outside_region,contained:인천광역시
GGB165000179,찬우물,37.43765,126.71775,인천광역시,outside_region,contained:인천광역시
GGB169000851,찬우물약수터,37.7204,126.4765167,인천광역시,outside_region,contained:인천광역시
GGB168000437,참빛감리교회,37.594,126.6943,인천광역시,outside_region,contained:인천광역시
GGB169000549,창골,37.72515,126.4829667,인천광역시,outside_region,contained:인천광역시
GGB277103008,창녕IC(미정차),35.5422,128.47675,경상남도 창녕군,outside_region,far
GGB277103007,창녕IC(미정차),35.5426333,128.4764,경상남도 창녕군,outside_region,far
GGB169000054,창리,37.7294833,126.48955,인천광역시,outside_region,contained:인천광역시
GGB169000053,창리,37.7286167,126.4887333,인천광역시,outside_region,contained:인천광역시
GGB169000052,창리,37.7263667,126.4856667,인천광역시,outside_region,contained:인천광역시
GGB379500110,창원종합버스터미널,35.23705,128.6393667,경상남도 창원시,outside_region,far
GGB379500100,창원종합버스터미널,35.2369167,128.6392167,경상남도 창원시,outside_region,far
GGB277101002,천안IC(미정차),36.8258167,127.1686667,충청남도 천안시,outside_region,contained:충청남도
GGB277101001,천안IC(미정차),36.8263167,127.1684667,충청남도 천안시,outside_region,contained:충청남도
GGB277101008,천안JC(미정차),36.77035,127.1799833,충청남도 천안시,outside_region,contained:충청남도
GGB277101009,천안JC(미정차),36.7698,127.1811333,충청남도 천안시,outside_region,contained:충청남도
