stop_key,name,name_norm,name_key,aliases,lat,lon,sido_cd,sido_nm,sgg_cd,sgg_nm,region_method,snap_dist_m,source_ids,rep_source,ars_nos,merge_status,twin_dist_m,is_virtual,raw_city_label
100000366,동묘앞.서울혜화경찰서,동묘앞.서울혜화경찰서,동묘앞서울혜화경찰서,동묘앞.서울혜화경찰서(중),37.5738322,127.0186103,11,서울특별시,11110,종로구,contain,,GGB100000366|SEB100000366,SEB,01041,merged_near,8.2,0,서울특별시
100000367,동묘앞.서울혜화경찰서,동묘앞.서울혜화경찰서,동묘앞서울혜화경찰서,동묘앞.서울혜화경찰서(중),37.5742465,127.0195528,11,서울특별시,11110,종로구,contain,,GGB100000367|SEB100000367,SEB,01044,merged_near,3.7,0,서울특별시
100000368,서대문역사거리.적십자병원,서대문역사거리.적십자병원,서대문역사거리적십자병원,,37.5671082,126.9675878,11,서울특별시,11110,종로구,contain,,GGB100000368|SEB100000368,SEB,01169,merged_near,10.7,0,서울특별시
100000369,안국역.서울공예박물관,안국역.서울공예박물관,안국역서울공예박물관,,37.5764140,126.9848871,11,서울특별시,11110,종로구,contain,,SEB100000369,SEB,01295,single,,0,서울특별시
100000370,안국역5번출구,안국역5번출구,안국역5번출구,,37.5763329,126.9855365,11,서울특별시,11110,종로구,contain,,SEB100000370,SEB,01294,single,,0,서울특별시
100000371,창덕궁,창덕궁,창덕궁,,37.5772281,126.9890031,11,서울특별시,11110,종로구,contain,,SEB100000371,SEB,01296,single,,0,서울특별시
100000376,삼성강북병원.경교장,삼성강북병원.경교장,삼성강북병원경교장,,37.5681459,126.9686005,11,서울특별시,11110,종로구,contain,,SEB100000376,SEB,01165,single,,0,서울특별시
100000379,서울역사박물관.경희궁앞,서울역사박물관.경희궁앞,서울역사박물관경희궁앞,,37.5695120,126.9707590,11,서울특별시,11110,종로구,contain,,GGB100000379|SEB100000379,SEB,01008,merged_near,14.5,0,서울특별시
100000380,서울역사박물관.경희궁앞,서울역사박물관.경희궁앞,서울역사박물관경희궁앞,서울역사박물관.경희궁앞(중),37.5691350,126.9703800,11,서울특별시,11110,종로구,contain,,GGB100000380|SEB100000380,SEB,01007,merged_near,9.4,0,서울특별시
100000384,광화문역,광화문역,광화문역,광화문역(중),37.5701417,126.9763534,11,서울특별시,11110,종로구,contain,,GGB100000384|SEB100000384,SEB,01009,merged_near,9.2,0,서울특별시
100000385,광화문역,광화문역,광화문역,광화문역(중),37.5702397,126.9778803,11,서울특별시,11110,종로구,contain,,GGB100000385|SEB100000385,SEB,01010,merged_near,10.1,0,서울특별시
100000386,종로1가,종로1가,종로1가,종로1가(중),37.5701482,126.9810661,11,서울특별시,11110,종로구,contain,,GGB100000386|SEB100000386,SEB,01011,merged_near,14.7,0,서울특별시
100000387,종로1가,종로1가,종로1가,종로1가(중),37.5702710,126.9816283,11,서울특별시,11110,종로구,contain,,GGB100000387|SEB100000387,SEB,01012,merged_near,21.7,0,서울특별시
100000388,종로2가,종로2가,종로2가,종로2가(중),37.5701724,126.9849903,11,서울특별시,11110,종로구,contain,,GGB100000388|SEB100000388,SEB,01013,merged_near,48.3,0,서울특별시
100000389,종로2가,종로2가,종로2가,,37.5702379,126.9865354,11,서울특별시,11110,종로구,contain,,GGB100000389|SEB100000389,SEB,01014,merged_near,26.7,0,서울특별시
100000390,종로3가.탑골공원,종로3가.탑골공원,종로3가탑골공원,종로3가.탑골공원(중),37.5702089,126.9893256,11,서울특별시,11110,종로구,contain,,GGB100000390|SEB100000390,SEB,01015,merged_near,21.4,0,서울특별시
100000391,종로3가.탑골공원,종로3가.탑골공원,종로3가탑골공원,종로3가.탑골공원(중),37.5703605,126.9899878,11,서울특별시,11110,종로구,contain,,GGB100000391|SEB100000391,SEB,01016,merged_near,0.8,0,서울특별시
100000392,종로4가.종묘,종로4가.종묘,종로4가종묘,종로4가.종묘(중),37.5705070,126.9947219,11,서울특별시,11110,종로구,contain,,GGB100000392|SEB100000392,SEB,01017,merged_near,0.9,0,서울특별시
100000393,종로4가.종묘,종로4가.종묘,종로4가종묘,종로4가.종묘(중),37.5706350,126.9953957,11,서울특별시,11110,종로구,contain,,GGB100000393|SEB100000393,SEB,01018,merged_near,10.5,0,서울특별시
100000394,종로5가.광장시장,종로5가.광장시장,종로5가광장시장,종로5가.광장시장(중),37.5707860,126.9990605,11,서울특별시,11110,종로구,contain,,GGB100000394|SEB100000394,SEB,01019,merged_near,19.0,0,서울특별시
100000395,종로5가.광장시장,종로5가.광장시장,종로5가광장시장,종로5가.광장시장(중),37.5709302,126.9996038,11,서울특별시,11110,종로구,contain,,GGB100000395|SEB100000395,SEB,01020,merged_near,25.3,0,서울특별시
100000396,종로6가.동대문종합시장,종로6가.동대문종합시장,종로6가동대문종합시장,종로6가.동대문종합시장(중),37.5710112,127.0044628,11,서울특별시,11110,종로구,contain,,GGB100000396|SEB100000396,SEB,01021,merged_far,89.3,0,서울특별시
100000397,종로6가.동대문종합시장,종로6가.동대문종합시장,종로6가동대문종합시장,종로6가.동대문종합시장(중),37.5711272,127.0057137,11,서울특별시,11110,종로구,contain,,GGB100000397|SEB100000397,SEB,01022,merged_near,4.6,0,서울특별시
100000398,동대문역.흥인지문,동대문역.흥인지문,동대문역흥인지문,동대문역.흥인지문(중),37.5724475,127.0138159,11,서울특별시,11110,종로구,contain,,GGB100000398|SEB100000398,SEB,01023,merged_near,35.4,0,서울특별시
100000399,동대문역JW메리어트동대문호텔,동대문역JW메리어트동대문호텔,동대문역jw메리어트동대문호텔,,37.5706370,127.0092821,11,서울특별시,11110,종로구,contain,,SEB100000399,SEB,01901,single,,0,서울특별시
100000400,청와대,청와대,청와대,,37.5826848,126.9737600,11,서울특별시,11110,종로구,contain,,SEB100000400,SEB,01918,single,,0,서울특별시
100000401,통인시장,통인시장,통인시장,,37.5791188,126.9713316,11,서울특별시,11110,종로구,contain,,SEB100000401,SEB,01910,single,,0,서울특별시
100000402,세종문화회관,세종문화회관,세종문화회관,,37.5731559,126.9770139,11,서울특별시,11110,종로구,contain,,SEB100000402,SEB,01911,single,,0,서울특별시
100000403,인사동.탑골공원,인사동.탑골공원,인사동탑골공원,,37.5701155,126.9888006,11,서울특별시,11110,종로구,contain,,SEB100000403,SEB,01913,single,,0,서울특별시
100000404,종묘.세운상가,종묘.세운상가,종묘세운상가,,37.5703736,126.9934997,11,서울특별시,11110,종로구,contain,,SEB100000404,SEB,01914,single,,0,서울특별시
100000405,광장시장,광장시장,광장시장,,37.5707521,126.9996789,11,서울특별시,11110,종로구,contain,,SEB100000405,SEB,01915,single,,0,서울특별시
100000406,동묘.숭인동도깨비시장,동묘.숭인동도깨비시장,동묘숭인동도깨비시장,,37.5734766,127.0180439,11,서울특별시,11110,종로구,contain,,SEB100000406,SEB,01916,single,,0,서울특별시
100000407,대학로,대학로,대학로,,37.5818961,127.0021204,11,서울특별시,11110,종로구,contain,,SEB100000407,SEB,01902,single,,0,서울특별시
100000408,창경궁,창경궁,창경궁,,37.5791596,126.9964163,11,서울특별시,11110,종로구,contain,,SEB100000408,SEB,01903,single,,0,서울특별시
100000409,창덕궁,창덕궁,창덕궁,,37.5775302,126.9901776,11,서울특별시,11110,종로구,contain,,SEB100000409,SEB,01904,single,,0,서울특별시
100000410,인사동.북촌,인사동.북촌,인사동북촌,,37.5758950,126.9837978,11,서울특별시,11110,종로구,contain,,SEB100000410,SEB,01905,single,,0,서울특별시
100000411,경복궁.국립민속박물관,경복궁.국립민속박물관,경복궁국립민속박물관,,37.5793392,126.9795487,11,서울특별시,11110,종로구,contain,,SEB100000411,SEB,01906,single,,0,서울특별시
100000412,세종문화회관,세종문화회관,세종문화회관,,37.5731388,126.9769120,11,서울특별시,11110,종로구,contain,,SEB100000412,SEB,01907,single,,0,서울특별시
100000413,남인사마당,남인사마당,남인사마당,,37.5713192,126.9874286,11,서울특별시,11110,종로구,contain,,SEB100000413,SEB,01297,single,,0,서울특별시
100000414,창덕궁.돈화문국악당,창덕궁.돈화문국악당,창덕궁돈화문국악당,,37.5774328,126.9912350,11,서울특별시,11110,종로구,contain,,SEB100000414,SEB,01209,single,,0,서울특별시
100000415,영추문,영추문,영추문,,37.5789304,126.9739818,11,서울특별시,11110,종로구,contain,,SEB100000415,SEB,01119,single,,0,서울특별시
100000416,청와대,청와대,청와대,,37.5829713,126.9737681,11,서울특별시,11110,종로구,contain,,SEB100000416,SEB,01601,single,,0,서울특별시
100000417,춘추문,춘추문,춘추문,,37.5831276,126.9796554,11,서울특별시,11110,종로구,contain,,SEB100000417,SEB,01602,single,,0,서울특별시
100000418,경복궁.국립민속박물관,경복궁.국립민속박물관,경복궁국립민속박물관,,37.5794135,126.9795911,11,서울특별시,11110,종로구,contain,,SEB100000418,SEB,01603,single,,0,서울특별시
100000419,경복궁역(효자로입구),경복궁역(효자로입구),경복궁역,,37.5767095,126.9743023,11,서울특별시,11110,종로구,contain,,SEB100000419,SEB,01280,single,,0,서울특별시
100000421,유림회관앞,유림회관앞,유림회관앞,,37.5858956,126.9969805,11,서울특별시,11110,종로구,contain,,SEB100000421,SEB,01612,single,,0,서울특별시
100000422,서울역사박물관.경희궁,서울역사박물관.경희궁,서울역사박물관경희궁,,37.5699020,126.9719560,11,서울특별시,11110,종로구,contain,,SEB100000422,SEB,01919,single,,0,서울특별시
100900002,경진빌라,경진빌라,경진빌라,,37.6018641,126.9579482,11,서울특별시,11110,종로구,contain,,SEB100900002,SEB,01863,single,,0,서울특별시
100900003,혜화초등학교,혜화초등학교,혜화초등학교,,37.5872532,126.9998517,11,서울특별시,11110,종로구,contain,,SEB100900003,SEB,01532,single,,0,서울특별시
100900004,명륜시장.성대후문,명륜시장.성대후문,명륜시장성대후문,,37.5887246,126.9952305,11,서울특별시,11110,종로구,contain,,SEB100900004,SEB,01864,single,,0,서울특별시
100900005,오거리.한옥마을입구,오거리.한옥마을입구,오거리한옥마을입구,,37.5794046,126.9696089,11,서울특별시,11110,종로구,contain,,SEB100900005,SEB,01530,single,,0,서울특별시
100900006,완성빌라,완성빌라,완성빌라,,37.6033400,126.9576665,11,서울특별시,11110,종로구,contain,,SEB100900006,SEB,01865,single,,0,서울특별시
100900007,삼청파출소,삼청파출소,삼청파출소,,37.5818137,126.9812510,11,서울특별시,11110,종로구,contain,,SEB100900007,SEB,01529,single,,0,서울특별시
100900008,양현관,양현관,양현관,,37.5897680,126.9937686,11,서울특별시,11110,종로구,contain,,SEB100900008,SEB,01866,single,,0,서울특별시
100900009,종로5가입구,종로5가입구,종로5가입구,,37.5717928,126.9976709,11,서울특별시,11110,종로구,contain,,SEB100900009,SEB,01528,single,,0,서울특별시
100900010,상명대후문,상명대후문,상명대후문,,37.6040716,126.9574634,11,서울특별시,11110,종로구,contain,,SEB100900010,SEB,01868,single,,0,서울특별시
100900011,원서고개,원서고개,원서고개,,37.5830806,126.9878088,11,서울특별시,11110,종로구,contain,,SEB100900011,SEB,01526,single,,0,서울특별시
100900012,샘미용실.종로구청소년상담복지센터,샘미용실.종로구청소년상담복지센터,샘미용실종로구청소년상담복지센터,,37.5902546,126.9934084,11,서울특별시,11110,종로구,contain,,SEB100900012,SEB,01869,single,,0,서울특별시
100900013,창신쌍용2단지.한성대후문,창신쌍용2단지.한성대후문,창신쌍용2단지한성대후문,,37.5812648,127.0127581,11,서울특별시,11110,종로구,contain,,SEB100900013,SEB,01524,single,,0,서울특별시
100900014,산정빌라,산정빌라,산정빌라,,37.6052836,126.9575782,11,서울특별시,11110,종로구,contain,,SEB100900014,SEB,01870,single,,0,서울특별시
100900015,경희궁자이2.3단지,경희궁자이2.3단지,경희궁자이23단지,,37.5687871,126.9640686,11,서울특별시,11110,종로구,contain,,SEB100900015,SEB,01523,single,,0,서울특별시
100900016,오거리,오거리,오거리,,37.6070621,126.9622629,11,서울특별시,11110,종로구,contain,,SEB100900016,SEB,01522,single,,0,서울특별시
100900017,국민생활관,국민생활관,국민생활관,,37.5897456,126.9988620,11,서울특별시,11110,종로구,contain,,SEB100900017,SEB,01521,single,,0,서울특별시
100900018,구기빌라,구기빌라,구기빌라,,37.6061335,126.9579809,11,서울특별시,11110,종로구,contain,,SEB100900018,SEB,01872,single,,0,서울특별시
100900019,마트앞,마트앞,마트앞,,37.6066987,126.9587565,11,서울특별시,11110,종로구,contain,,SEB100900019,SEB,01873,single,,0,서울특별시
100900020,통인시장,통인시장,통인시장,,37.5804417,126.9684957,11,서울특별시,11110,종로구,contain,,SEB100900020,SEB,01519,single,,0,서울특별시
100900021,양현관,양현관,양현관,,37.5897914,126.9936044,11,서울특별시,11110,종로구,contain,,SEB100900021,SEB,01520,single,,0,서울특별시
100900022,국민은행.세검정지점,국민은행.세검정지점,국민은행세검정지점,,37.6049542,126.9608727,11,서울특별시,11110,종로구,contain,,SEB100900022,SEB,01874,single,,0,서울특별시
100900024,삼청동주민센터,삼청동주민센터,삼청동주민센터,,37.5842638,126.9819072,11,서울특별시,11110,종로구,contain,,SEB100900024,SEB,01518,single,,0,서울특별시
100900025,세검초등학교,세검초등학교,세검초등학교,,37.6042523,126.9614908,11,서울특별시,11110,종로구,contain,,SEB100900025,SEB,01517,single,,0,서울특별시
100900026,빨래터.고희동미술관,빨래터.고희동미술관,빨래터고희동미술관,,37.5829872,126.9890634,11,서울특별시,11110,종로구,contain,,SEB100900026,SEB,01516,single,,0,서울특별시
100900027,혜화역4번출구,혜화역4번출구,혜화역4번출구,,37.5835080,127.0015539,11,서울특별시,11110,종로구,contain,,SEB100900027,SEB,01876,single,,0,서울특별시
100900028,방송통신대앞,방송통신대앞,방송통신대앞,,37.5786974,127.0019927,11,서울특별시,11110,종로구,contain,,SEB100900028,SEB,01877,single,,0,서울특별시
100900029,화정박물관,화정박물관,화정박물관,,37.6049806,126.9652008,11,서울특별시,11110,종로구,contain,,SEB100900029,SEB,01513,single,,0,서울특별시
